NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT02413372,A Study of BMS-986036 in Subjects With Non-Alcoholic Steatohepatitis (NASH),,Completed,No Results Available,Non-Alcoholic Steatohepatitis,Drug: BMS-986036|Drug: Placebo,"Change in percent hepatic fat fraction (%) by Magnetic Resonance Imaging (MRI)|Safety, as measured by adverse events (AEs)|Safety, as measured by clinical laboratory tests|Safety, as measured by vital signs|Safety, as measured by electrocardiograms|Safety, as measured by physical examinations|Safety, as measured by bone mineral density|BMS-986036 observed concentration by Ctrough|Anti-BMS-986036 antibodies|Anti-FGF21 antibodies",Bristol-Myers Squibb,All,"21 Years to 75 Years   (Adult, Older Adult)",Phase 2,202,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",MB130-045,8-May-15,18-Jan-17,19-Jun-17,9-Apr-15,null,30-Apr-19,"Inland Empire Liver Foundation, Rialto, California, United States|University Of California, San Diego, San Diego, California, United States|Indiana University Health - University Hospital, Indianapolis, Indiana, United States|Saint Louis University, Saint Louis, Missouri, United States|Unc Hospitals And Clinics, Chapel Hill, North Carolina, United States|Carolinas Healthcare System, Charlotte, North Carolina, United States|Duke University Medical Center, Durham, North Carolina, United States|Thomas Jefferson University Hospital, Philadelphia, Pennsylvania, United States|Upmc Center For Liver Diseases, Pittsburgh, Pennsylvania, United States|Gastro One, Germantown, Tennessee, United States|Quality Medical Research PLLC, Nashville, Tennessee, United States|Texas Clinical Research Institute, LLC, Arlington, Texas, United States|Brooke Army Medical Center, Fort Sam Houston, Texas, United States|St. Luke'S Episcopal Hospital - Baylor College Of Medicine, Houston, Texas, United States|Texas Liver Institute, San Antonio, Texas, United States|Digestive and Liver Disease Specialists, Norfolk, Virginia, United States|Virginia Commonwealth University, Richmond, Virginia, United States",,https://ClinicalTrials.gov/show/NCT02413372
NCT02400099,Protein-rich Diet and NAFLD in Bariatric Surgery,,Unknown status,No Results Available,Obesity|Non-alcoholic Fatty Liver Disease,Dietary Supplement: High-protein low calorie diet|Dietary Supplement: Control low calorie diet|Other: Anthropometrical measurements|Other: Body composition|Other: 8-h metabolic profile|Other: Liver biopsy,Liver fat content assessment|Insulin sensitivity assessment|fat free mass assessment,Catholic University of the Sacred Heart|Federico II University,All,20 Years to 60 Years   (Adult),Not Applicable,60,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,UCSC-2015,Jun-15,Jun-16,null,26-Mar-15,null,26-Mar-15,"Catholic University School of Medicine, Rome, Italy",,https://ClinicalTrials.gov/show/NCT02400099
NCT02395900,The Effects of Flaxseed Supplement on Biochemical Factors and Hepatic Fibrosis in Patients With Nonalcoholic Fatty Liver Disease,,Completed,No Results Available,Non Alcoholic Steatohepatitis,Dietary Supplement: Flaxseed|Other: control,Alaninaminotransferase (ALT)|Liver fibrosis|Body Mass Index (BMI),National Nutrition and Food Technology Institute,All,"18 Years to 70 Years   (Adult, Older Adult)",Phase 2|Phase 3,50,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,567,Mar-14,Aug-14,Jan-15,24-Mar-15,null,22-Mar-16,,,https://ClinicalTrials.gov/show/NCT02395900
NCT02394353,Impact of Bariatric Surgery on the Evolution of Nonalcoholic Fatty Liver Disease: a Comparative Clinical Trial Between Sleeve Gastrectomy and Gastric Bypass,,Completed,No Results Available,Obesity|Fatty Liver,Device: Transient hepatic elastography,Measure of fatty liver disease by transient hepatic elastography|Transversal study comparing comorbidities and transient hepatic elastography,"Ministry of Health, Brazil",All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 1,60,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,Interventions,Jan-13,May-15,Feb-16,20-Mar-15,null,7-Mar-16,"Fluminense Federal University, Niteroi, Rio de Janeiro, Brazil",,https://ClinicalTrials.gov/show/NCT02394353
NCT02383485,Nonalcoholic Fatty Liver Disease and Atherosclerotic Risk in Children,SMART,Completed,No Results Available,Overweight and Obesity|Non-alcoholic Fatty Liver Disease,Behavioral: Exercise|Behavioral: After-school program,"Change in Liver Fat|Change in Arterial Stiffness|Change in Liver Fibrosis|Change in Liver Inflammation|Change in Quality of Life|Associations among Liver Fat, Fibrosis and Inflammation, Arterial Stiffness, and Other Cardiovascular Risk Indices","Augusta University|National Heart, Lung, and Blood Institute (NHLBI)",All,8 Years to 11 Years   (Child),Not Applicable,175,Other|NIH,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Prevention,R01HL087923-02S1,May-08,May-13,Apr-14,9-Mar-15,null,9-Mar-15,"Georgia Prevention Institute, Augusta, Georgia, United States",,https://ClinicalTrials.gov/show/NCT02383485
NCT02369536,Efficacy of a Natural Components Mixture in the Treatment of Non Alcoholic Fatty Liver Disease (NAFLD),NUTRAFAST,Completed,No Results Available,Non-alcoholic Fatty Liver Disease,Dietary Supplement: nutraceutical mixture|Dietary Supplement: placebo,change of hematic levels of hepatic enzymes|Change of hepatic function|Levels of circulating Inflammation markers|Measures of the haemostatic function|Metabolic syndrome parameters|Apoptosis parameters,Neuromed IRCCS,All,"18 Years to 80 Years   (Adult, Older Adult)",Not Applicable,127,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",Neuromed-Nutrafast-PON2015,18-Aug-15,15-Sep-16,15-Sep-16,24-Feb-15,null,5-Feb-18,"IRCCS Neuromed, Pozzilli, Isernia, Italy",,https://ClinicalTrials.gov/show/NCT02369536
NCT02367742,Effect of Physical Activity on NAFLD,,Completed,No Results Available,NAFLD,Behavioral: Endurance Activity (EA)|Behavioral: EA + Resistance Training (RT),Change from Baseline in NAFLD score at three and six months|Change from Baseline in Indirect calorimetry at three and six months|Percentage Change from Baseline in Bioimpedenziometry at three and six months,Azienda Ospedaliera Specializzata in Gastroenterologia Saverio de Bellis,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,100,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,NUTRIEPATT,Jan-13,Sep-13,Dec-13,20-Feb-15,null,24-Mar-15,,,https://ClinicalTrials.gov/show/NCT02367742
NCT02366052,"Nutritional Counseling vs. Nutritional Supplements for NASH - a Randomized Prospective, Open Label Pilot Study",NucesNASH,Completed,No Results Available,"Non-alcoholic Fatty Liver Disease|Fatty Liver, Nonalcoholic",Behavioral: Nutritional Counseling|Dietary Supplement: Lactobacillus casei shirota (LCS)|Other: Nutritional Counseling and LCS,Reduction of the M30 antigen in the serum|Change in indicators of hepatocellular injury and fibrosis|Change in metabolic risk factors|Saftey and tolerability,Johannes Gutenberg University Mainz|University of Jena,All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 2,42,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,NUCES_NASH-JGU|SCHA 1015/5-1,1-Feb-15,10-May-17,10-May-17,19-Feb-15,null,16-May-17,"Institut für Ernährungswissenschaften, University Jena, Jena, Germany|University Medical Center of the Johannes Gutenber Univeristy, Mainz, Germany",,https://ClinicalTrials.gov/show/NCT02366052
NCT02365233,Fatty Liver Study in Patients With Type II Diabetes,,Terminated,Has Results,Type II Diabetes|Nonalcoholic Fatty Liver,Drug: DPP4 inhibitor|Drug: Pioglitazone|Drug: Lantus insulin,Change in Hepatic Lipid Content From Baseline Visit to Six Month Follow up Visit,"The University of Texas Medical Branch, Galveston",All,"18 Years and older   (Adult, Older Adult)",Phase 4,5,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,13-021,1-May-13,31-Dec-16,31-Dec-16,18-Feb-15,31-Jul-18,31-Jul-18,"University of Texas Medical Branch -Galveston, Galveston, Texas, United States",,https://ClinicalTrials.gov/show/NCT02365233
NCT02358928,Low Carbohydrate Diet: The Effects on Non Alcoholic Fatty Liver Disease in Obese Teens With Metabolic Syndrome,NAFLD,"Active, not recruiting",No Results Available,NAFLD|Fatty Liver|Obesity|Metabolic Syndrome,Other: Diet Intervention,HepaticTrigylceride Content quantified on proton magnetic spectroscopy (H-MRS)|BMI Z-score|Cytokeratin-18|ALT (alanine transaminase),University of Texas Southwestern Medical Center,All,11 Years to 17 Years   (Child),Not Applicable,54,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,STU 082013 020,Jul-14,Mar-17,Dec-19,9-Feb-15,null,27-Feb-19,"UTexasSouthwestern/Childrens Medical Center, Dallas, Texas, United States",,https://ClinicalTrials.gov/show/NCT02358928
NCT02354976,A Double-blind Randomized Placebo-controlled Study Comparing Epanova and Fenofibrate on Liver Fat in Overweight Subjects.,,Completed,Has Results,Non-alcoholic Fatty Liver Disease (NAFLD|Hypertriglyceridemia,Drug: Placebo|Drug: Omega-3 carboxylic acid|Drug: Fenofibrate 200mg,Geometric Mean Ratio (Week 12/Baseline) of % Liver Fat as Assessed by MRI (Epanova Versus Placebo)|Geometric Mean Ratio (Week 12/Baseline) of % Liver Fat as Assessed by MRI (Epanova Versus Fenofibrate),AstraZeneca,All,"40 Years to 75 Years   (Adult, Older Adult)",Phase 2,78,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",D5881C00007,1-Sep-15,26-May-16,26-May-16,3-Feb-15,25-Sep-18,25-Sep-18,"Research Site, Göteborg, Sweden|Research Site, Malmö, Sweden|Research Site, Stockholm, Sweden|Research Site, Uppsala, Sweden",,https://ClinicalTrials.gov/show/NCT02354976
NCT02347696,Diet and Physical Activity on NAFLD and Erytrocyte Membrane Lipid Profile.,,Unknown status,No Results Available,NAFLD,Behavioral: Control|Behavioral: LGIMD|Behavioral: Endurance Activity (EA)|Behavioral: EA+Resistance Training (RT)|Behavioral: LGIMD+EA|Behavioral: LGIMD+EA/RT,Non-Alcoholic Fatty liver Disease (NAFLD) score|Lipid composition of erythrocyte membrane|Sierical lipid profile,Azienda Ospedaliera Specializzata in Gastroenterologia Saverio de Bellis,All,30 Years to 60 Years   (Adult),Not Applicable,240,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment",NUTRIATT,Mar-15,Dec-16,Dec-16,27-Jan-15,null,26-Jul-16,"Laboratory of Epidemiology and Biostatistics-IRCCS Saverio de Bellis, Castellana Grotte, BA, Italy",,https://ClinicalTrials.gov/show/NCT02347696
NCT02337660,Involvement of Steatosis-induced Glucagon Resistance in Hyperglucagonaemia,,Completed,No Results Available,Non-alcoholic Fatty Liver Disease,Procedure: Liver biopsy|Other: Pancreatic clamp,Endogenous glucose production|Amino acid metabolism|Degree of steatosis|Total RNA sequencing of liver biopsies,"University Hospital, Gentofte, Copenhagen|The Novo Nordisk Foundation Center for Basic Metabolic Research",All,"25 Years to 80 Years   (Adult, Older Adult)",Not Applicable,30,Other,Interventional,Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,SIRG-1,Jan-15,Jan-16,Jan-16,13-Jan-15,null,16-Nov-18,"Center for Diabetes Research, Gentofte, Denmark",,https://ClinicalTrials.gov/show/NCT02337660
NCT02331589,Anti-fatigue Effect of Korean Red Ginseng in Patients With Non-alcoholic Hepatitis,,Completed,Has Results,Fatigue,Drug: KRG (Korea Red ginseng)|Drug: Placebo (for KRG),Liver Enzymes|Fatigue as Measured by KRUPP's Fatigue Severity Scale|Pro-inflammatory Cytokine|Adiponectin,Chuncheon Sacred Heart Hospital,All,"18 Years to 80 Years   (Adult, Older Adult)",Phase 4,75,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment,AFEKRG,Aug-11,Apr-12,Apr-12,6-Jan-15,10-Feb-15,10-Feb-15,,,https://ClinicalTrials.gov/show/NCT02331589
NCT02330549,ORION: Effects of Cenicriviroc on Insulin Sensitivity in Subjects With Prediabetes or T2DM and Suspected NAFLD,,Completed,No Results Available,Prediabetic State|Non-alcoholic Fatty Liver Disease|Type 2 Diabetes Mellitus,Drug: Cenicriviroc 150 mg|Drug: Matching placebo,Changes in Insulin Sensitivity Measured by Peripheral and Adipose Tissue|Degree of Macrophage Infiltration in Subcutaneous Adipose Tissue|Expression of Chemokine Receptors Types 2 (CCR2) and 5 (CCR5) in Subcutaneous Adipose Tissue|Changes from Baseline in Peripheral Monocyte Subsets (CD14/CD16)|Changes in Non-invasive Imaging by Multiparametric Magnetic Resonance Imaging (MRI) for Liver Disease (LiverMultiScan™)|Correlation of Non-invasive Liver Imaging Findings with Histology Results|Changes from Baseline in Liver Transaminases|Changes from Baseline in Serum Biomarker Panel|Changes from Baseline in Metabolic Parameters|Number and Percentage of Subjects with Adverse Events over 24 Weeks|Changes from Baseline in Physical Examination over 24 Weeks|Changes from Baseline in Vital Signs over 24 Weeks|Changes from Baseline in 12 Lead ECG over 24 weeks|Pharmacokinetics (PK) of CVC in a population PK analysis,"Tobira Therapeutics, Inc.",All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 2,45,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",652-2-204,29-Jun-15,26-Aug-16,8-Sep-16,5-Jan-15,null,27-Sep-17,"Brooke Army Medical Center, Fort Sam Houston, Texas, United States|Gastroenterology Consultants of San Antonio, Live Oak, Texas, United States|Fundación de Investigación, San Juan, Puerto Rico",,https://ClinicalTrials.gov/show/NCT02330549
NCT02329405,The Effects of PXR Activation on Hepatic Fat Content,,Completed,No Results Available,Non-alcoholic Fatty Liver Disease,Drug: Rifampicin|Drug: Placebo,Hepatic fat fraction,University of Oulu|Oulu University Hospital,All,18 Years to 40 Years   (Adult),Phase 4,16,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,Rifa-Stea|2014-003422-41,Dec-14,Jan-17,Jan-17,31-Dec-14,null,1-Nov-17,"Oulu University Hospital, Oulu, Finland",,https://ClinicalTrials.gov/show/NCT02329405
NCT02316717,A Phase ll Study of IMM-124E for Patients With Non-alcoholic Steatohepatitis,,Completed,No Results Available,Non-alcoholic Steatohepatitis (NASH),Biological: IMM-124E|Other: Placebo,"Body Temperature|Percentage Fat Content of the Liver|Adverse Events|Respiratory Rate|Pulse Rate|Systolic Blood Pressure|Diastolic Blood Pressure|Hematology, Coagulation, Clinical Chemistry, Serum Lipids, Blood Glucose and Urinalysis|Serum Alanine Aminotransaminase (ALT)|Peak serum concentration (Cmax)|Minimum serum concentration (Cmin)|Area Under the Concentration Time Curve (AUC)|Elimination Half Life (T1/2)|Body Mass Index (BMI)|Waist Circumference|Waist:Hip Ratio|Hemoglobin (HB)A1C|Homeostatic Model Assessment of Insulin Resistance (HOMA-IR)|Total Cholesterol|Triglycerides|Low density lipoprotein (LDL)|High Density Lipoprotein (HDL)|Serum Aspartate Aminotransaminase (AST)|Bilirubin|Albumin|Gamma Glutamyl Transpeptidase (GGT)",Immuron Ltd.,All,"18 Years to 99 Years   (Adult, Older Adult)",Phase 2,133,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",IMM-124E-2001,Dec-14,30-Oct-17,30-Oct-17,15-Dec-14,null,21-Nov-17,"eStudySite, Chula Vista, California, United States|University of California San Diego, San Diego, California, United States|Quest Clinical Research, San Francisco, California, United States|University of Colorado, Aurora, Colorado, United States|University of Florida Hepatology Research at CTRB, Gainesville, Florida, United States|Northwestern Memorial Hospital, Chicago, Illinois, United States|Kansas City Research Institute, Kansas City, Missouri, United States|Duke Liver Centre, Durham, North Carolina, United States|Cleveland Clinic, Cleveland, Ohio, United States|Baylor St Lukes Medical Centre, Houston, Texas, United States|Brooke Army Medical Centre, Houston, Texas, United States|Pinnacle Clinical Research, Live Oak, Texas, United States|University of Virginia Medical Centre, Charlottesville, Virginia, United States|Mary Immaculate Hospital, Newport News, Virginia, United States|Bon Secours St Marys Hospital, Richmond, Virginia, United States|Virginia Commonwealth University, Richmond, Virginia, United States|Swedish Medical Centre, Seattle, Washington, United States|The Nepean Hospital, Penrith, New South Wales, Australia|Westmead Hospital, Westmead, New South Wales, Australia|Princess Alexandra Hospital, Woolloongabba, Queensland, Australia|Box Hill Hospital, Box Hill, Victoria, Australia|Royal Melbourne Hospital, Parkville, Victoria, Australia|The Alfred Hospital, Prahran, Victoria, Australia|Hadassah Medical Centre, Jerusalem, Israel|Sourasky Medical Center (Ichilov), Tel Aviv, Israel",,https://ClinicalTrials.gov/show/NCT02316717
