NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT03478202,GOLO Open-Label Pilot 1,,Completed,No Results Available,"Diabetes Mellitus, Type II",Dietary Supplement: GOLO RELEASE,Change from baseline in weight|Change from baseline in waist circumference|Change from baseline in hip circumference|Change from baseline in Body Mass Index (BMI)|Change from baseline in Hemoglobin A1C|Change from baseline in fasting Insulin level,Golo,All,"18 Years to 69 Years   (Adult, Older Adult)",Not Applicable,27,Industry,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,GOLO1701,1-Aug-17,23-Dec-17,23-Dec-17,27-Mar-18,null,27-Mar-18,"Buynak Clinical Research, Valparaiso, Indiana, United States",,https://ClinicalTrials.gov/show/NCT03478202
NCT03473704,Telematic Program for the Treatment of Depression in Type 1 Diabetes,,Recruiting,No Results Available,Type 1 Diabetes Mellitus|Depression,Behavioral: Treatment group (TG)|Behavioral: Control group (CG),Depression|Depression symptoms|Fear of Hypoglycemia|Distress|Quality of Life|Anxiety|Coping|Personality|Adherence|Glycemic control|Hypoglycemia|Hyperglycemia|Ketone|Blood glucose self-tests|Complications of diabetes|Another disease,Fundación Pública Andaluza para la Investigación de Málaga en Biomedicina y Salud|University of Malaga,All,"18 Years to 80 Years   (Adult, Older Adult)",Not Applicable,40,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Care Provider)|Primary Purpose: Treatment,WEB_TDDI1 STUDY,19-Jan-17,1-Oct-20,1-Oct-20,22-Mar-18,null,22-Mar-18,"University of Malaga, Málaga, Spain",,https://ClinicalTrials.gov/show/NCT03473704
NCT03463564,Insulin Pump vs Multiple Daily Injections of Insulin and Glyco-metabolic Control in Type 1 Diabetic Patients,METRO,Recruiting,No Results Available,Type 1 Diabetes Mellitus,Device: Insulin pump|Drug: Insulin injections,HbA1c change|Change in mean amplitude glucose excursions (MAGE|Change in coefficient of variation (CV)|Change in standard deviation (SD) of mean glucose levels|Change in glucose variability|Occurrence of hypoglycemic events|Change in weight|Change in lipid profile|Total daily insulin doses/Kg|Diabetes treatment satisfaction,"University of Campania ""Luigi Vanvitelli""",All,18 Years to 30 Years   (Adult),Phase 4,150,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,24012014-33,Jan-16,Dec-26,Dec-26,13-Mar-18,null,15-Mar-18,"Unit of Diabetes, Naples, Italy",,https://ClinicalTrials.gov/show/NCT03463564
NCT03455816,"Clinical Study to Evaluate the Bio-Psychosocial Impact of Mobile App for Diabetes Type 1 (""SOCIAL DIABETES"")",,Recruiting,No Results Available,"Diabetes Mellitus, Type 1",Device: Social Diabetes App|Device: Usual clinical monitoring group (Control group),glycosylated hemoglobin|Quality of life assessment: Diabetes Quality of Life (DQoL) questionnaire.|Mean blood glucose|Standard deviation|Number of mild hypoglycaemia|Number of severe hypoglycaemia|Number of hyperglycemia|Episodes of ketosis|Episodes of ketoacidosis|Number of hospital admissions for glycemic decompensation|Fear of hypoglycemia: Questionnaire FH-15|Diabetes treatment satisfaction questionnaire ( DTSQ)|Diabetes distress scale. DDS|Scale of adherence to treatment in patients with diabetes type 1,Soledad Ruiz de Adana|Fundación Pública Andaluza para la Investigación de Málaga en Biomedicina y Salud,All,"18 Years to 65 Years   (Adult, Older Adult)",Not Applicable,148,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,Social Diabetes,7-Jul-17,Jun-18,Dec-18,7-Mar-18,null,13-Mar-18,"Regional University Hospital of Málaga, Málaga, Spain",,https://ClinicalTrials.gov/show/NCT03455816
NCT03452605,The Effect of Cocoa Flavanol on the BOLD Response and Cognitive Function in Type 1 Diabetes,,Completed,No Results Available,Type 1 Diabetes Mellitus,Dietary Supplement: cocoa flavanol supplementation,cognitive function|BOLD fmri response,Vrije Universiteit Brussel,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,22,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Prevention",T1DCFMRI,20-Nov-15,15-Mar-17,15-Mar-17,2-Mar-18,null,2-Mar-18,,,https://ClinicalTrials.gov/show/NCT03452605
NCT03451201,High-Intensity Exercise and Endothelial Function in Type 1 Diabetes(HIIT-T1D),HIIT-T1D,Completed,No Results Available,Type 1 Diabetes Mellitus|Endothelial Dysfunction,Behavioral: High Intensity Interval Training|Behavioral: Moderate Continuous Exercise Training|Other: Non-exercise,Endothelial Dependent Mediated Vascular Dilation|Peak oxygen consumption|Endothelial independent vascular dilation,Hospital de Clinicas de Porto Alegre,All,18 Years to 40 Years   (Adult),Not Applicable,36,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,150564,Jan-15,Jan-16,Jan-17,1-Mar-18,null,5-Mar-18,"Serviço de Endocrinologia e Metabologia do HCPA, Porto Alegre, RS, Brazil",,https://ClinicalTrials.gov/show/NCT03451201
NCT03444142,Effect of Exenatide LAR or Dulaglutide on the Variability of 24-hour Heart Rate and Blood Pressure in Type 2 Diabetes,,Recruiting,No Results Available,"Diabetes Mellitus, Type 2",Drug: Exenatide LAR|Drug: Dulaglutide,"Heart rate: nighttime, daytime and 24-h|Systolic blood pressure, daytime, night and 24 h|Diastolic blood pressure, daytime, night and 24 h|Blood pressure|Categories: dipper o non dipper|Fasting glucose levels|Central and peripheral blood pressure|Pulse wave velocity|Cardio-ankle Vascular Index (CAVI)|Glycosylated hemoglobin|Body Weight|Body Mass Index|Total cholesterol|Triglycerides levels|High density lipoprotein (c-HDL) levels|Alanine aminotransferase (ALT) levels|Aspartate aminotransferase (AST) levels|Creatinine levels|Uric acid levels|Waist Circumference",University of Guadalajara,All,31 Years to 60 Years   (Adult),Phase 4,30,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,Exenatida LAR Dulaglutida-with,17-Nov-17,30-May-19,30-May-19,23-Feb-18,null,17-Apr-19,"Instituto de terapeutica Experimental y Clinica. Centro universitario de Ciencias de la Salud. Universidad de Guadalajara, Guadalajara, Jalisco, Mexico",,https://ClinicalTrials.gov/show/NCT03444142
NCT03428295,Dose Safety Hybrid Closed Loop and Fully Automated Closed Loop Artificial Pancreas Device in CRC,,Suspended,No Results Available,"Glucose, Low Blood|Glucose, High Blood",Device: Dose Safety AP system,Percentage of time in hypoglycemic range|Percentage of time in severe hyperglycemic range,Dose Safety Inc.|National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)|Benaroya Research Institute,All,"18 Years to 70 Years   (Adult, Older Adult)",Phase 1|Phase 2,20,Industry|NIH|Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,APS4|2R44DK104317-03,22-Jun-17,31-Aug-19,31-Aug-19,9-Feb-18,null,12-Feb-19,"Dose Safety, Redmond, Washington, United States",,https://ClinicalTrials.gov/show/NCT03428295
NCT03422965,Perifoveal Vascular Network Assessed by OCT-Angiography in Type I Diabetes Mellitus,,Recruiting,No Results Available,"Retinal Vascular|Retinal Disease|Retinal Ischemia|Retinal Ischaemia Due to Type 1 Diabetes Mellitus|Diabetes Mellitus|Diabetic Retinopathy|Diabetes Mellitus, Type 1|Vessels; Retina, Tortuous",Diagnostic Test: Optical Coherence Tomography Angiography|Diagnostic Test: Blood test|Diagnostic Test: Urine test,Perifoveal vessel density|Parafoveal vessel density|Total Avascular Area|Foveal Avascular Zone,Hospital Clinic of Barcelona|Fundació La Marató de TV3,All,"18 Years to 100 Years   (Adult, Older Adult)",Not Applicable,1000,Other,Interventional,"Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Double (Investigator, Outcomes Assessor)|Primary Purpose: Diagnostic",OCTAMaratoTV3ICOF,8-May-17,8-May-19,31-Dec-20,6-Feb-18,null,7-Feb-18,"Institut Clinic de Oftalmologia (ICOF), Hospital Clínic de Barcelona, Barcelona, Spain|Diabetes Unit, Institut Clinic de Malalties Digestives i Métaboliques (ICMDM), Hospital Clínic de Barcelona, Barcelona, Spain",,https://ClinicalTrials.gov/show/NCT03422965
NCT03411460,Satisfaction of Hospitalized Diabetic Patients Using a Continuous Glucose Monitoring System,GLUCO FLASH,Terminated,No Results Available,Insulin-Dependent Diabetes,Device: FreeStyle Libre™ system|Procedure: Finger prick,Satisfaction of patient-determined hospital care at discharge in the two groups|Patient satisfaction concerning treatment for their diabetes|Patient quality of sleep|Satisfaction of nursing staff concerning care of patient|Time taken by nurse to measure circulating glucose level|Time necessary to achieve satisfactory equilibrium using insulin pump|Number of glucose readings above 2g/l and below 0.80g/l over the hospital stay|Number of hypoglycmic events with the corresponding glucose level,Centre Hospitalier Universitaire de Nīmes,All,"18 Years to 75 Years   (Adult, Older Adult)",Not Applicable,10,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Supportive Care,LOCAL/2016/MR-01,19-Apr-17,23-Aug-17,23-Aug-17,26-Jan-18,null,26-Jan-18,"CHU Nimes, Nîmes, France",,https://ClinicalTrials.gov/show/NCT03411460
NCT03406585,Wharton´s Jelly Derived Mesenchymal Stromal Cell Treatment of Adult Patients Diagnosed With Type I Diabetes,,Recruiting,No Results Available,Type1 Diabetes Mellitus,Drug: ProTrans: Allogeneic transplantation with WJMSCs|Drug: Placebos,"Safety; measured through set safety parameters|Efficacy; comparison of the intervention versus placebo at day 372 versus start of treatment|Number of patients insulin independent (ADA criteria) at days 187 and 372|Number of patients with daily insulin needs <0.25U/kg at days 187 and 372|Insulin requirement/kg BW at days 187 and 372|HbA1c at days 187 and 372.|Glucose variability at day 372|Delta change of levels of fasting C-peptide at day 372|Numbers of patients with peak C-peptide >0.20 nmol/l, in response to the MMTT, at day 372",NextCell Pharma Ab,All,18 Years to 40 Years   (Adult),Phase 1|Phase 2,24,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",ProTrans-T1D|2017-002766-50,28-Nov-17,1-Jun-20,1-Jun-20,23-Jan-18,null,30-Jan-18,"Karolinska Trial Alliance, Fas 1 enheten, Karolinska Universitetssjukhuset Huddinge, Stockholm, Sweden",,https://ClinicalTrials.gov/show/NCT03406585
NCT03400501,Reducing the Risk of Metabolic Decompensation in Diabetic Adolescents by Supervised School Administration of Insulin,,Recruiting,No Results Available,Type 1 Diabetes Mellitus,Drug: Insulin Degludec|Drug: Insulin Glargine,Lower beta hydroxybutyrate levels|Control of HbA1c levels|Measure of beta hydroxybutyrate levels between the 2 groups.,Yale University,All,"8 Years to 18 Years   (Child, Adult)",Early Phase 1,30,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,2000020909,1-Oct-17,Aug-19,Feb-20,17-Jan-18,null,27-Jun-18,"Yale University, New Haven, Connecticut, United States",,https://ClinicalTrials.gov/show/NCT03400501
NCT03392441,Insulin Deprivation on Brain Structure and Function in Humans With Type 1 Diabetes,,"Active, not recruiting",No Results Available,"Diabetes Mellitus, Type 1|Diabetes|Diabetes Complications",Other: Insulin Deprivation in Type 1 Diabetic Patients,Change in Structural MRI,Mayo Clinic,All,"14 Years to 45 Years   (Child, Adult)",Not Applicable,48,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,17-005244,30-Nov-17,21-Jul-18,30-Jun-19,8-Jan-18,null,16-Aug-18,"Mayo Clinic in Rochester, Rochester, Minnesota, United States",,https://ClinicalTrials.gov/show/NCT03392441
NCT03392961,Effect of Dosing Time and Meal on IN-105 (Insulin Tregopil) PK and PD,,Completed,No Results Available,Type 2 Diabetes Mellitus,Drug: IN-105 (Insulin Tregopil)|Other: Placebo comparator,Area under the plasma concentration-time curve (AUC0-last) will be assessed (Cohort 1)|The maximum observed plasma drug concentration (Cmax) will be assessed (Cohort 1)|Glucose AUC0-t will be assessed (Cohort 1)|Glucose concentration (Cmin) will be assessed (Cohort 1)|Glucose concentration (Tmin) will be assessed (Cohort 1)|Area under the plasma concentration-time curve (AUC0-last) will be assessed (Cohort 2)|The maximum observed plasma drug concentration (Cmax) will be assessed. (Cohort 2)|Glucose AUC0-t will be assessed (Cohort 2)|Glucose concentration (Cmin) will be assessed (Cohort 2)|Glucose concentration (Tmin) will be assessed (Cohort 2)|Area under the plasma concentration-time curve (AUC0-last) will be assessed (Cohort 3)|The maximum observed plasma drug concentration (Cmax) will be assessed (Cohort 3)|Glucose AUC0-t will be assessed (Cohort 3)|Glucose concentration (Cmin) will be assessed. (Cohort 3)|Glucose concentration (Tmin) will be assessed. (Cohort 3)|Number of Participants With Adverse Events as a Measure of Safety and Tolerability,Biocon Limited,All,"18 Years to 65 Years   (Adult, Older Adult)",Phase 1,51,Industry,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,IN-105-DM-01-G-14,27-Mar-14,1-Jul-14,1-Jul-14,8-Jan-18,null,23-Jan-18,,,https://ClinicalTrials.gov/show/NCT03392961
NCT03390231,Stem Cell Educator Therapy in Diabetes,,Recruiting,No Results Available,"Diabetes Mellitus, Type 1|Diabetes Mellitus, Type 2",Combination Product: Stem Cell Educator therapy,Changes of inflammation-related markers in diabetic patients after Stem Cell Educator therapy|Change in insulin resistance|Metabolic control in HbA1C levels|Metabolic control in blood glucose levels|Metabolic control in fasting C-peptide levels,Tianhe Stem Cell Biotechnologies Inc.|Chinese PLA General Hospital,All,20 Years to 60 Years   (Adult),Phase 2,100,Industry|Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,S2017-059-01,27-Nov-17,30-Dec-20,31-Dec-20,4-Jan-18,null,5-Feb-19,"Department of Endocrinology, Chinese PLA General Hospital, Beijing, China",,https://ClinicalTrials.gov/show/NCT03390231
NCT03380988,Fiber-enriched Buckwheat Pasta and Glucose Variability in Patients With Type 1 Diabetes and Celiac Disease,,Completed,No Results Available,Type 2 Diabetes Mellitus|Celiac Disease,Other: Acute test meal with fiber-enriched buckwheat pasta|Other: Acute test meal with corn pasta,Postprandial glucose response,Federico II University,All,20 Years to 50 Years   (Adult),Not Applicable,10,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,175/15,Nov-15,Dec-16,Feb-17,21-Dec-17,null,21-Dec-17,"Department of Clinical Medicine and Surgery, Naples, Italy",,https://ClinicalTrials.gov/show/NCT03380988
NCT03378635,A Trial to Confirm the Efficacy and Safety of Dasiglucagon in the Treatment of Hypoglycemia in Type 1 Diabetes Subjects,,Completed,No Results Available,"Hypoglycemia|Diabetes Mellitus, Type 1",Drug: Dasiglucagon|Drug: GlucaGen|Drug: Placebo,Time to plasma glucose recovery|Plasma glucose recovery|Plasma glucose changes drom baseline|Time to target|Pharmacodynamics - Area under the effect curve|Pharmacokinetics - Area under the plasma concentration curve|Pharmacokinetics - Maximum plasma concentration|Pharmacokinetics - Time to maximum plasma concentration|Safety - Adverse events|Safety - Biochemistry laboratory parameters|Safety - Hematology laboratory parameters|Safety - Blood pressure|Safety - Pulse|Safety - Physical Examination|Safety - Electrocardiogram|Safety - Injection site reactions|Safety - Glucose for rescue|Immunogenicity - Occurence of anti-drug antibodies,Zealand Pharma,All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 3,166,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",ZP4207-16137,7-Dec-17,27-Apr-18,25-May-18,20-Dec-17,null,7-May-19,"ProSciento, Chula Vista, California, United States|Clinical Research Center, Medizinische Universität Graz, Graz, Austria|LMC Diabetes & Manna Research, Toronto, Canada|Profil, Mainz, Germany|Profil, Neuss, Germany",,https://ClinicalTrials.gov/show/NCT03378635
