NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT03722771,Influence of Lavender Oil on Vital Signs in Oral Surgery Patients,,Completed,No Results Available,Dental Anxiety|Sedative; Anxiety Disorder,Behavioral: Inhalation|Other: Anxiety Questionnaires 1|Other: Anxiety Questionnaires 2|Diagnostic Test: Vital Signs 1|Diagnostic Test: Vital Signs 2|Diagnostic Test: Vital Signs 3|Diagnostic Test: Vital Signs 4,Vital Sign Measurements - 1 - changes in blood pressure|Vital Sign Measurements - 2 - changes in respiratory rate|Vital Sign Measurements - 3 - changes in heart rate|Vital Sign Measurements - 4 - changes in saturation level|Anxiety Test 1 - MDAS tests|Anxiety Test 2 - STAI-S tests,Nazife Begüm KARAN|Recep Tayyip Erdogan University Training and Research Hospital,All,18 Years to 37 Years   (Adult),Not Applicable,126,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Investigator, Outcomes Assessor)|Primary Purpose: Supportive Care",106,1-Sep-17,2-Nov-18,2-Nov-18,29-Oct-18,null,6-Nov-18,"Nazife Begüm KARAN, Ri̇ze, Merkez, Turkey",,https://ClinicalTrials.gov/show/NCT03722771
NCT03712319,Efficacy of a Mobile Application vs MBSR in Healthcare Students,,"Active, not recruiting",No Results Available,Students,Behavioral: REM Volver a casa|Behavioral: Mindfulness-Based Stress Reduction program,State-trait anxiety|State-Trait Anger|Mindfulness|Self-compassion|Empathy|Depression|Expectancy of improvement|Autonomous motivation|State-Trait Anxiety,Instituto de Investigación Hospital Universitario La Paz|Universidad Autonoma de Madrid,All,"Child, Adult, Older Adult",Not Applicable,125,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Supportive Care,DHAERMP,13-Sep-16,1-Jul-19,1-Jul-19,19-Oct-18,null,19-Oct-18,"Hospital Universitario La Paz [La Paz University Hospital], Madrid, Spain",,https://ClinicalTrials.gov/show/NCT03712319
NCT03711513,"Facing Fears by Focussing on Behaviour, Body, or Mind?",,Recruiting,No Results Available,Social Anxiety,Behavioral: Cognitive behavioral therapy,Change in fear of performance/public speaking symptoms|Change in level of anxiety|Change in social phobia diagnosis|Change in speech behavior|Change in self-efficacy,University of Groningen|ZonMw: The Netherlands Organisation for Health Research and Development,All,12 Years to 15 Years   (Child),Not Applicable,60,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,NL60377.042.16,6-Nov-17,31-Jan-19,31-Jan-19,18-Oct-18,null,18-Oct-18,"RSG De Borgen Lindenborg, Leek, Groningen, Netherlands|Greijdanus College, Zwolle, Overijssel, Netherlands|Gomarus College, Groningen, Netherlands|CSG Augustinus, Groningen, Netherlands",,https://ClinicalTrials.gov/show/NCT03711513
NCT03709615,Therapeutic Processes in iCBT for SAD,,Recruiting,No Results Available,Social Anxiety Disorder|Social Phobia,Behavioral: Internet delivered CBT for social anxiety disorder,Social anxiety severity|Diagnosis of SAD based on clinical interview|Social anxiety severity - additional measure,University of Haifa|Hebrew University of Jerusalem|Linkoeping University,All,18 Years to 60 Years   (Adult),Not Applicable,100,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,UHaifaCBT,20-Dec-17,20-Dec-19,20-May-20,17-Oct-18,null,19-Oct-18,"University of Haifa, Haifa, Israel",,https://ClinicalTrials.gov/show/NCT03709615
NCT03702803,Efficacy and Safety Study of a IMSS Developed Phytopharmaceutical for the Treatment of Anxiety.,Alpra,Recruiting,No Results Available,Generalized Anxiety Disorder,Dietary Supplement: Galphimia glauca standardized extract|Drug: alprazolam 1mg,Therapeutic efficacy: improvement of the clinical condition higher than 90%. It will be measured by means of the Hamilton Rating Scale for Anxiety.|Therapeutic Tolerability: Number of participants with treatment-related adverse events as assessed by CTCAE v4.0|Clinical Global Impression of Improvement Scale (CGI-I). A 7 points scale that is used to evaluate how much the patient's illness has improved or worsened relative to a baseline state at the beginning of the intervention.,"Coordinación de Investigación en Salud, Mexico",All,"18 Years and older   (Adult, Older Adult)",Phase 2,122,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",Galphimia glauca phytopharm,16-Mar-16,Mar-19,Apr-19,11-Oct-18,null,12-Oct-18,"Regional General Hospital Number 1 at Cuernavaca, Morelos. Mexican Insitute of Social Security, Cuernavaca, Morelos, Mexico",,https://ClinicalTrials.gov/show/NCT03702803
NCT03692793,Pulmonary Rehabilitation in Functional Outcomes and Its Relationship With Morbidity and Mortality in Patients With COPD,,Recruiting,No Results Available,"Pulmonary Disease, Chronic Obstructive",Other: Pulmonary rehabilitation,Physical activity in daily life|Morbidity|Mortality|Dyspnea|Health status - COPD Assessment Test (CAT)|Health status - Saint George Respiratory questionnaire (SGRQ)|Anxiety and depression symptoms - Hospital Anxiety and Depression Scale (HADS)|Functional status - Glittre-ADL Test (TGlittre)|Functional status - Six-Minute Walk Test (6MWT)|Functional status - London Chest Activity of Daily Living (LCADL)|Postural balance - force platform NeuroCom (COP)|Postural balance - force platform NeuroCom (COG)|Postural balance -Timed Up and Go (TUG) Test|Postural balance - Berg Balance Scale (BBS)|Postural balance - Activities-specific Balance Confidence (ABC)|Postural balance - Falls Efficacy Scale - International - Brasil (FES-I-Brasil)|Peripheral muscle oxygenation during exercise and activities of daily living (oxyhemoglobin)|Peripheral muscle oxygenation during exercise and activities of daily living (deoxyhemoglobin)|Peripheral muscle oxygenation during exercise and activities of daily living (total hemoglobin)|Peripheral muscle oxygenation during exercise and activities of daily living|Motivation - Amotivation|Motivation - External regulation|Motivation - Identified regulation|Motivation - Introjected regulation|Motivation - Intrinsic regulation|Motivation - Self determination|General Self-efficacy|Disease-specific self-efficacy|Pulmonary Rehabilitation self-efficacy|Basic Psychological Needs,University of the State of Santa Catarina,All,"40 Years and older   (Adult, Older Adult)",Not Applicable,100,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,NuReabPRP,1-Apr-13,31-Aug-20,31-Aug-21,2-Oct-18,null,2-Oct-18,"Núcleo de Assistência, Ensino e Pesquisa em Reabilitação Pulmonar, Florianópolis, SC, Brazil",,https://ClinicalTrials.gov/show/NCT03692793
NCT03688360,Facing Fears In-session or Out-session?,,Recruiting,No Results Available,Specific Phobia,Behavioral: Cognitive Behavioral Therapy,"Change in specific phobia severity (Interference, number of symptoms and general impression of the psychologist)|Change in level of anxiety (Subjective level of fear, Fearful cognitions, Bodily tension, Avoidance and Coping)|Change in approach behaviour towards phobic stimulus (Time and distance)|Change in self-efficacy (Academic, Social and Emotional)",University of Groningen|ZonMw: The Netherlands Organisation for Health Research and Development,All,8 Years to 12 Years   (Child),Not Applicable,60,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,NL59889.042.16,4-Oct-17,4-Oct-19,4-Oct-19,28-Sep-18,null,19-Oct-18,"Accare Universitair Centrum voor Kinder en Jeugdpsychiatrie, Groningen, Netherlands",,https://ClinicalTrials.gov/show/NCT03688360
NCT03688373,Facing Fears in Big or Smalls Steps?,,Recruiting,No Results Available,Specific Phobia,Behavioral: Cognitive Behavioral Therapy,"Change in specific phobia severity (Interference, number of symptoms and general impression of the psychologist)|Change in level of anxiety (Subjective level of fear, Fearful cognitions, Bodily tension, Avoidance and Coping)|Change in approach behaviour (Time and Distance)|Change in self-efficacy (Academic, Social and Emotional)",University of Groningen|ZonMw: The Netherlands Organisation for Health Research and Development,All,12 Years to 17 Years   (Child),Not Applicable,50,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,NL59986.042.16,4-Oct-17,4-Oct-19,4-Oct-19,28-Sep-18,null,19-Oct-18,"Accare Drachten, Drachten, Friesland, Netherlands|Accare Leeuwarden, Leeuwarden, Friesland, Netherlands|Accare Universitair Centrum voor Kinder en Jeugdpsychiatrie, Groningen, Netherlands",,https://ClinicalTrials.gov/show/NCT03688373
NCT03683303,"The Effects of Educational Program Using APP on Pre-Discharge Knowledge, Skills and Anxiety of Wound Care",,Completed,No Results Available,Wound,Behavioral: mobile applications (APP)|Behavioral: oral education,wound care knowledge|wound care skills|wound care anxiety|Heart rate variability (HRV)|Blood pressure(BP)|Heart rate (HR)|High frequency power (HF)|Low frequency power (LF)|The ratio of LF/HF,Kaohsiung Medical University Chung-Ho Memorial Hospital,All,"20 Years and older   (Adult, Older Adult)",Not Applicable,70,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Health Services Research,KMUHIRB-E(II)-20160030,Mar-16,Dec-16,Dec-16,25-Sep-18,null,26-Sep-18,,,https://ClinicalTrials.gov/show/NCT03683303
NCT03678415,Package of Community-based Mental Healthcare Services in Preventing Perinatal Mental Disorders,,Recruiting,No Results Available,Mental Disorder,Behavioral: Community-Based Primary Mental Health Care (CBPMHC) package,"Number of study participants with depression, anxiety and stress in perinatal period|Number of live births among the study participant's fetus|Number of still births among the study participant's fetus|Number of low birth weight babies among the study participant's fetus","International Centre for Diarrhoeal Disease Research, Bangladesh",Female,"Child, Adult, Older Adult",Not Applicable,1210,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Prevention,PR-17042,1-Apr-17,30-Jun-19,31-Dec-19,19-Sep-18,null,28-Feb-19,"ICDDR,B, Dhaka, Bangladesh",,https://ClinicalTrials.gov/show/NCT03678415
NCT03671057,"Effectiveness Study ""HospiAvontuur"":",,Recruiting,No Results Available,Children|Preoperative Anxiety|Surgery,Device: HospiAvontuur|Drug: Midazolam,mYPAS-SF (pre-operative)|VAK 4-12 (Vragenlijst Angst Kinderen) for anxiety (pre-operative)|ICC (pre-operative)|PAEDS (Pediatric Anxiety Emergency delirium Scale) (post-operative)|OPS (Objective Pain Score) (Post-operative)|Faces Pain Scale - Revised (FPS-R) (post-operative),PXL University College|Jessa Hospital,All,4 Years to 7 Years   (Child),Not Applicable,164,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Prevention",PXL_hospi game,1-Oct-17,30-May-19,30-Jul-19,14-Sep-18,null,20-Nov-18,"Jessa, Hasselt, Belgium",,https://ClinicalTrials.gov/show/NCT03671057
NCT03667729,The Effects of Progressive Muscle Relaxation Therapy in Patients With Schizophrenia,,Completed,No Results Available,Affective Disorders|Psychotic Disorder,Behavioral: progressive muscle relaxation,Quality of life simplified Chinese versions of the WHOQOL-BREF questionnaire were used|Anxiety Scale|Positive and Negative Syndrome Scale (PANSS),Taipei Medical University,All,"20 Years to 65 Years   (Adult, Older Adult)",Not Applicable,75,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Supportive Care,C20140205,30-Jun-14,29-Jun-15,29-Jun-15,12-Sep-18,null,12-Sep-18,,,https://ClinicalTrials.gov/show/NCT03667729
NCT03664310,Transdiagnostic Sleep and Anxiety Treatment,,"Active, not recruiting",No Results Available,Anxiety Disorders,Other: FSET Anxiety and Sleep Treatment|Other: Control,Safety Aid Scale|Sleep Related Behavior Questionnaire|Penn State Worry Questionnaire|Dimensional Obsessive Compulsive Scale|Insomnia Severity Index,Florida State University,All,"18 Years to 65 Years   (Adult, Older Adult)",Not Applicable,61,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment,2018.23848,1-Aug-17,1-Aug-18,31-Dec-19,10-Sep-18,null,10-Sep-18,"Anxiety and Behavioral Health Clinic, Tallahassee, Florida, United States",,https://ClinicalTrials.gov/show/NCT03664310
NCT03662607,Impact of Virtual Reality on Pre-procedural anxieTy Prior to Heart cathEterIzAtion - VR-THEIA,VR-THEIA,Recruiting,No Results Available,Preprocedure Anxiety,Behavioral: Virtual reality experience,Change in Anxiety Measured by the STAI|Sense of Preparedness evaluated by site survey,Spectrum Health Hospitals,All,"18 Years to 75 Years   (Adult, Older Adult)",Not Applicable,172,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,2017-074,18-Apr-17,31-Dec-19,31-Dec-20,7-Sep-18,null,7-Sep-18,"Spectrum Health, Grand Rapids, Michigan, United States",,https://ClinicalTrials.gov/show/NCT03662607
NCT03659409,Stroke Of Mindfulness: Investigating Physiological and Psychological Well-being,SOM,Completed,No Results Available,Stroke|Stress|Anxiety|Depression,Behavioral: Mindfulness-Based Intervention|Behavioral: Waitlist - Mindfulness-Based Intervention,Cohen Perceived Stress Scale|Centre for Epidemiologic Studies Depression Scale (CES-D)|Stroke Specific Quality of Life Scale (SS-QOL)|Stroke Impact Scale (SIS)|Short-Form-36 (SF-36)|Zarit Burden Interview|Five Facet Mindfulness Questionnaire|Big Five Personality Inventory,Singapore General Hospital,All,"21 Years to 80 Years   (Adult, Older Adult)",Not Applicable,50,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,2016/2361,12-May-16,31-Dec-18,31-Dec-18,6-Sep-18,null,1-May-19,"Singapore General Hospital, Singapore, Singapore",,https://ClinicalTrials.gov/show/NCT03659409
NCT03659630,MyCompass in a Swedish Context - an Automated Self-help Intervention Targeting Mental Health Problems,,Completed,No Results Available,"Mild Depression|Anxiety State|Sleep Disturbance|Stress, Psychological",Behavioral: MyCompass|Behavioral: Comparison group,PHQ-9|GAD-7,Karolinska Institutet,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,837,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment,2015/1268-31/2 + 2016/88,Dec-15,Jan-17,Jan-17,6-Sep-18,null,6-Sep-18,,,https://ClinicalTrials.gov/show/NCT03659630
NCT03660319,The Effect of EMT on Anxiety Levels and Perception of Waiting Time in the Radiation Oncology Waiting Room,,Completed,No Results Available,Cancer,Other: Environmental Music Therapy,Wong-Baker Faces Scale|Short-Form STAI|Perceived Waiting Time,Icahn School of Medicine at Mount Sinai,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,160,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,GCO 16-1190,20-Nov-12,26-Mar-19,26-Mar-19,6-Sep-18,null,18-Apr-19,"Mount Sinai Downtown Union Square, New York, New York, United States",,https://ClinicalTrials.gov/show/NCT03660319
