NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Age,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents,URL
NCT02944383,A 12-Week Study to Assess the Efficacy Safety and Tolerability of Gemcabene in Subjects With Severe Hypertriglyceridemia,INDIGO-1,"Active, not recruiting",No Results Available,Severe Hypertriglyceridemia|Mixed Dyslipidemia,Drug: Gemcabene|Drug: Placebo Oral Tablet,Change in fasting triglycerides from Baseline (Day 1) to Week 12 (Day 84),"Gemphire Therapeutics, Inc.",All,"18 Years and older   (Adult, Older Adult)",Phase 2,91,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",GEM-401,Dec-16,11-Jan-18,May-18,25-Oct-16,null,14-Feb-18,"Appalachian Research Associates, Fort Payne, Alabama, United States|Del Sol Research Mangagement, LLC, Tucson, Arizona, United States|Westside Medical Associates of Los Angeles, Beverly Hills, California, United States|Hope Clinical Research, Canoga Park, California, United States|SC Clinical Research, Garden Grove, California, United States|National Research Institute, Huntington Park, California, United States|National Research Institute, Los Angeles, California, United States|Paradigm Clinical Research, San Diego, California, United States|Paradigm Research, Wheat Ridge, Colorado, United States|Excel Medical Research, Boca Raton, Florida, United States|Meridien Research, Bradenton, Florida, United States|Direct Helpers Research Center, Hialeah, Florida, United States|Indago Research and Health Center, Hialeah, Florida, United States|Jacksonville Center for Clinical Research, Jacksonville, Florida, United States|Sunrise Medical Research, Lauderdale Lakes, Florida, United States|AR Developoment Solutions, Miami Lakes, Florida, United States|San Marcus Research Clinic, Inc., Miami, Florida, United States|Millenium Clinical Research, Inc., Miami, Florida, United States|Medcare Research, Miami, Florida, United States|Soma Medical Research, West Palm Beach, Florida, United States|Evanston Premier Clinical Research, Evanston, Illinois, United States|Midwest Institute for Clinical Research, Inc., Indianapolis, Indiana, United States|Richard Lochamy, M.D., Junction City, Kansas, United States|University of Kansas Medical Center, Kansas City, Kansas, United States|L-MARC Research Center, Louisville, Kentucky, United States|Clinical Trials Management, LLC, Covington, Louisiana, United States|Clinical Trials Management, LLC, Metairie, Louisiana, United States|University of Maryland Medical Center, Baltimore, Maryland, United States|University of Michigan Health Systems, Ann Arbor, Michigan, United States|Elite Clinical Research, Jackson, Mississippi, United States|Clinical Research of South Nevada, Las Vegas, Nevada, United States|CHEAR Center, LLC, Bronx, New York, United States|Advantage Clinical Trials, Bronx, New York, United States|Eastern Carolina Medical Clinic, Benson, North Carolina, United States|Physicians East, NA, Farmville, North Carolina, United States|Physicians East, NA, Greenville, North Carolina, United States|Cary Medical Clinic, Morrisville, North Carolina, United States|Optimed Research, Columbus, Ohio, United States|PriMed Clinical Research, Dayton, Ohio, United States|Green and Seidner Family Practice Associates, Lansdale, Pennsylvania, United States|BTC of Lincoln, Lincoln, Rhode Island, United States|Carolinas Research Partners, LLC, Rock Hill, South Carolina, United States|Airline Complete Healthcare, Houston, Texas, United States|Sante Clinical Research, Kerrville, Texas, United States|FMC Science, Lampasas, Texas, United States|Clinical Investigations of Texas, Plano, Texas, United States|Sun Research Institute, San Antonio, Texas, United States|Clinical Investigation Specialists, Kenosha, Wisconsin, United States|Ecogene-21, Chicoutimi, Quebec, Canada",,https://ClinicalTrials.gov/show/NCT02944383
NCT02942602,Effect of Lipid Modifying Drugs on HDL Function in Patients With Hyperlipidemia,,Completed,No Results Available,Hyperlipidemia,Drug: Atorvastatin 20 mg|Drug: Cholestyramine 8 g|Drug: Omega-3 2g|Drug: Concurrent with Atorvastatin 5 mg + Ezetimibe 10 mg|Behavioral: Lifestyle modification,Cholesterol efflux capacity (%)|Endothelial NO production (Arbitrary unit)|VCAM-1 expression (Arbitrary unit)|ROS generation (Arbitrary unit)|ApoA-I|ApoA-II|ApoC-I|ApoC-II|ApoC-III,Yonsei University,All,"20 Years to 80 Years   (Adult, Older Adult)",Not Applicable,58,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,4-2013-0281,3-Apr-14,23-May-16,23-May-16,24-Oct-16,null,18-Jul-18,"Division of Cardiology, Department of Internal Medicine,, Seoul, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT02942602
NCT02941796,"Pharmacokinetics and Safety of HCP1105 and Co-administration of HGP0918, HGP0816 in Healthy Male Volunteers",,Completed,No Results Available,Hyperlipidemias,Drug: HCP1105|Drug: HCP0918|Drug: HCP0816,baseline-corrected Cmax of DHA total lipid & EPA total lipid|baseline-corrected AUCt of DHA total lipid & EPA total lipid|Cmax of Rosuvastatin|AUCt of Rosuvastatin|Cmax of DHA total lipid & EPA total lipid|AUCt of DHA total lipid & EPA total lipid|Tmax of DHA total lipid & EPA total lipid|t1/2β of DHA total lipid & EPA total lipid|baseline-corrected partial AUC12/24/48 of DHA total lipid & EPA total lipid|AUC∞ of Rosuvastatin|Tmax of Rosuvastatin|t1/2β of Rosuvastatin|CL/F of Rosuvastatin|Vdz/F of Rosuvastatin,Hanmi Pharmaceutical Company Limited,All,19 Years to 55 Years   (Adult),Phase 1,68,Industry,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,HM-ROMA-106,Jun-16,Jul-16,Oct-16,21-Oct-16,null,21-Oct-16,"Inje University Busan Paik Hospital, Busan, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT02941796
NCT02941848,"Evaluate the Pharmacokinetics and Safety of HCP1306 and Co-administration of HGP0816, HGP1404 in Healthy Male Volunteers",,Completed,No Results Available,Primary Hypercholesterolemia,Drug: HGP0816|Drug: HGP1404|Drug: HCP1306,AUClast of Rosuvastatin|Cmax of Rosuvastatin|AUClast of Free Ezetimibe|Cmax of Free Ezetimibe|AUCinf of Rosuvastatin|tmax of Rosuvastatin|t1/2 of Rosuvastatin|CL/F of Rosuvastatin|Vd/F of Rosuvastatin|MRT of Rosuvastatin|AUCinf of Free Ezetimibe|Tmax of Free Ezetimibe|T1/2 of Free Ezetimibe|CL/F of Free Ezetimibe|Vd/F of Free Ezetimibe|MRT of Free Ezetimibe,Hanmi Pharmaceutical Company Limited,All,19 Years to 50 Years   (Adult),Phase 1,60,Industry,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,HM-ROZE-102,Nov-14,Dec-14,Jan-15,21-Oct-16,null,21-Oct-16,,,https://ClinicalTrials.gov/show/NCT02941848
NCT02938091,Dietary Modulation of Hepatic Lipase (LIPC) -514 C/T Variant Associations With Lipids and Glucose,,Completed,No Results Available,Dyslipidemia|Impaired Glucose Tolerance,Other: High-fat diet|Other: Low-fat diet,change in fasting high-density lipoprotein cholesterol|change in fasting plasma triglycerides|change in fasting plasma glucose|oral glucose tolerance test|post-prandial lipemia 4 hours|post-prandial lipemia 8 hours,Tufts University,All,"18 Years and older   (Adult, Older Adult)",Not Applicable,42,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Prevention,Study 2480,Jan-08,Jul-12,Jul-12,19-Oct-16,null,19-Oct-16,,,https://ClinicalTrials.gov/show/NCT02938091
NCT02938949,Alirocumab in Patients With Acute Myocardial Infarction,,Completed,No Results Available,Myocardial Infarction|Hypercholesterolemia,Drug: alirocumab|Drug: placebo,Placebo-corrected percentage change in calculated LDL cholesterol from baseline to day 14|Placebo-corrected percentage change in inflammatory markers (hsCRP) from baseline to 3 days and 14 days,Virginia Commonwealth University|Regeneron Pharmaceuticals|Sanofi,All,"21 Years and older   (Adult, Older Adult)",Phase 4,20,Other|Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment",HM20008008,Jan-17,Aug-18,16-Aug-18,19-Oct-16,null,12-Feb-19,"Virginia Commonwealth University, Richmond, Virginia, United States",,https://ClinicalTrials.gov/show/NCT02938949
NCT02933658,Study of Multiple Oral Dosing to Evaluate the Safety and the Pharmacokinetic Drug-drug Interaction of Telmisartan/Amlodipine and Rosuvastatin in Healthy Male Volunteers,,Completed,No Results Available,Hypertension and Dyslipidemia,Drug: Telmisartan|Drug: Amlodipine|Drug: Rosuvastatin,AUC of Reference 1|Cmax of Reference 1|AUC of Reference 2|Cmax of Reference 2,"Daewon Pharmaceutical Co., Ltd.",Male,19 Years to 49 Years   (Adult),Phase 1,71,Industry,Interventional,Allocation: Non-Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,DW-1501-P101,Nov-15,Nov-15,null,14-Oct-16,null,14-Oct-16,,,https://ClinicalTrials.gov/show/NCT02933658
NCT02926027,Effect of Vascepa on Improving Coronary Atherosclerosis in People With High Triglycerides Taking Statin Therapy,EVAPORATE,"Active, not recruiting",No Results Available,Hypertriglyceridemia,Drug: Vascepa|Drug: placebo,Progression rates of low attenuation plaque under influence of Vascepa as compared to placebo.|The morphology of non-calcified coronary atherosclerotic plaque (NCP)|markers of inflammation (Lp-PLA2)|changes in markers of LDL and HDL cholesterol|The composition of non-calcified coronary atherosclerotic plaque (NCP),Los Angeles Biomedical Research Institute|Intermountain Research and Medical Foundation,All,"30 Years to 85 Years   (Adult, Older Adult)",Phase 4,80,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",21733-01,14-Sep-16,Sep-19,Sep-19,6-Oct-16,null,15-Feb-19,"Los Angeles Biomedical Research Institute, Torrance, California, United States|Intermountain Medical Center, Intermountain Heart Institute, Murray, Utah, United States",,https://ClinicalTrials.gov/show/NCT02926027
NCT02927184,Safety and Tolerability of VK2809 in Patients With Primary Hypercholesterolemia and Non-Alcoholic Fatty Liver Disease,,"Active, not recruiting",No Results Available,Hyperlipidemia|NAFLD,Drug: VK2809|Drug: Placebo,Change in LDL-C in patients receiving VK2809 compared to placebo,"Viking Therapeutics, Inc.",All,"18 Years to 75 Years   (Adult, Older Adult)",Phase 2,59,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",VK2809-201,28-Sep-16,28-Dec-18,28-Jun-19,6-Oct-16,null,30-Oct-18,"Radiant Research, Inc., Chandler, Arizona, United States|SC Clinical Research, Garden Grove, California, United States|ACTCA, Los Angeles, California, United States|Catalina Research Institute, Montclair, California, United States|North America Research, Inc, Pomona, California, United States|Orange County Research Center, Tustin, California, United States|Research Institute of South Florida, Miami, Florida, United States|Research Institute of South Florida, Miami, Florida, United States|Avant Research Associates, LLC, Crowley, Louisiana, United States|HCI- MetroMedic Walk-in, New Bedford, Massachusetts, United States|HCI- MetroMedic Walk-in, New Bedford, Massachusetts, United States|Flint Clinical Research, PLLC, Flint, Michigan, United States|CHEAR Center, LLC, Bronx, New York, United States|Mid Hudson Medical, Hopewell Junction, New York, United States|Wake Research Associcates, LLC., Raleigh, North Carolina, United States|Avant Research, Beaumont, Texas, United States|Clinical Trials of Texas, INC, San Antonio, Texas, United States|Radiant Research, Inc., San Antonio, Texas, United States|Wasatch Clinical Research, LLC, Salt Lake City, Utah, United States",,https://ClinicalTrials.gov/show/NCT02927184
NCT02924558,Metabolic Effects of Egg Protein and Unsaturated Fat Intakes in Subjects With Hypertriglyceridemia,,Completed,No Results Available,Hypertriglyceridemia,Other: Egg protein/unsaturated fatty acid|Other: Control,Matsuda composite index of insulin sensitivity (MISI)|Lipoprotein lipids|Lipoprotein particle concentrations|Apolipoprotein (Apo) B|Homeostasis model assessment of insulin sensitivity (HOMA2-%S)|LMTT disposition index|Homeostasis model assessment of pancreatic beta-cell function (HOMA2%B)|Blood pressure,Midwest Center for Metabolic and Cardiovascular Research|American Egg Board|Egg Nutrition Center,All,"21 Years to 70 Years   (Adult, Older Adult)",Not Applicable,28,Other,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",MC-1412,Feb-15,Feb-16,Feb-16,5-Oct-16,null,15-May-18,,,https://ClinicalTrials.gov/show/NCT02924558
NCT02924896,Effect of Palm Olein Intake on Lipid Profile and Appetite Regulation,APO,Completed,No Results Available,Lipidaemia,Dietary Supplement: Palm olein|Dietary Supplement: Interesterified palm olein|Dietary Supplement: Soybean oil,change from baseline in appetite hormones|change from baseline in lipids,Imperial College London|Malaysia Palm Oil Board,All,18 Years to 60 Years   (Adult),Not Applicable,12,Other,Interventional,Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Participant)|Primary Purpose: Basic Science,16/WA/0117,Sep-16,Apr-17,Apr-17,5-Oct-16,null,9-Mar-18,"NIHR/Wellcome Trust Imperial Clinical Research Facility, London, United Kingdom",,https://ClinicalTrials.gov/show/NCT02924896
NCT02916901,Study to Investigate the Influence of CKD-519 on 24-h Ambulatory Blood Pressure in Healthy Adult Volunteers,,Completed,No Results Available,Healthy Volunteers,Drug: CKD-519 200mg|Drug: Placebo,"Change in 24h average SBP and DBP from baseline to Day 14 Each time point is as following: Daytime: 06:00~21:59 Nighttime: 22:00~05:59|Cmax,ss of CKD-519|AUCτ,ss of CKD-519|Tmax,ss of CKD-519",Chong Kun Dang Pharmaceutical,All,19 Years to 55 Years   (Adult),Phase 1,32,Industry,Interventional,"Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment",148HPS16006,Aug-16,Oct-16,Jan-17,28-Sep-16,null,23-Feb-17,"Severance Hospital, Seoul, Seodaemun-gu 120-752, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT02916901
NCT02913170,Nattokinase Supplementation and Hemostatic Factors,,Completed,No Results Available,Hypercholesterolemia,Dietary Supplement: Nattokinase|Dietary Supplement: Placebo,Collagen-epinephrine closure time at baseline|Collagen-epinephrine closure time at 8-week follow-up|Prothrombin time at baseline|Prothrombin time at 8-week follow-up|Activated partial thromboplastin time at baseline|Activated partial thromboplastin time at 8-week follow-up|Fibrinogen concentration at baseline|Fibrinogen concentration at 8-week follow-up,Yonsei University,All,"20 Years to 69 Years   (Adult, Older Adult)",Phase 4,100,Other,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Supportive Care",NP_intervention,May-15,Sep-16,Sep-16,23-Sep-16,null,23-Sep-16,"Laboratory of Clinical Nutrigenetics/Nutrigenomics, Yonsei University., Seoul, Korea, Republic of",,https://ClinicalTrials.gov/show/NCT02913170
NCT02911753,Feasibility and Acceptability of a Beverage Intervention for Hispanic Adults,,Completed,No Results Available,Obesity|Hypercholesterolemia|Hyperglycemia|Hypertriglyceridemia,Other: Mediterranean Lemonade|Other: Green Tea|Other: Flavored Water,Study Recruitment: Interest in Participation|Study Recruitment: Screened for Eligibility|Study Recruitment: Eligibility|Study Recruitment: Ineligibility|Enrollment|Retention|Treatment satisfaction|Change in total cholesterol|Change in fasting glucose|Change in hemoglobin A1C|Change in high sensitive C-reactive protein|Change in body weight,University of Arizona,All,18 Years to 64 Years   (Adult),Not Applicable,50,Other,Interventional,Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment,1606621176,Jun-16,Aug-17,Aug-17,22-Sep-16,null,1-Nov-17,"University of Arizona Collaboratory for Metabolic Disease Prevention and Treatment, Tucson, Arizona, United States",,https://ClinicalTrials.gov/show/NCT02911753
